tourney_name,tourney_date,winner_name,winner_ht,winner_age,loser_name,loser_ht,loser_age,minutes,winner_rank,loser_rank,aces,df,games
Australian Open,20200120,Roger Federer,185,38.4503764545,Marton Fucsovics,188,27.947980835,131,3,67,6,1,33
Australian Open,20200120,Milos Raonic,196,29.0650239562,Marin Cilic,198,31.3100616016,139,35,39,40,6,31
Australian Open,20200120,Novak Djokovic,188,32.6652977413,Diego Schwartzman,170,27.4277891855,126,2,14,9,5,29
Australian Open,20200120,Dominic Thiem,185,26.379192334,Rafael Nadal,185,33.6317590691,250,5,1,25,7,46
Australian Open,20200120,Alexander Zverev,198,22.7515400411,Stan Wawrinka,183,34.8145106092,139,7,15,17,6,34
Australian Open,20200120,Roger Federer,185,38.4503764545,Tennys Sandgren,188,28.4982888433,211,3,100,32,8,46
Australian Open,20200120,Novak Djokovic,188,32.6652977413,Milos Raonic,196,29.0650239562,169,2,35,22,7,31
Australian Open,20200120,Dominic Thiem,185,26.379192334,Alexander Zverev,198,22.7515400411,222,5,7,26,7,43
Australian Open,20200120,Novak Djokovic,188,32.6652977413,Roger Federer,185,38.4503764545,138,2,3,26,4,31
Australian Open,20200120,Novak Djokovic,188,32.6652977413,Dominic Thiem,185,26.379192334,239,2,5,22,10,47
Cordoba,20200203,Cristian Garin,185,23.6796714579,Diego Schwartzman,170,27.4661190965,124,31,14,2,6,24
Cordoba,20200203,Diego Schwartzman,170,27.4661190965,Laslo Djere,188,24.6735112936,117,14,39,3,10,22
Cordoba,20200203,Cristian Garin,185,23.6796714579,Andrej Martin,180,30.3709787817,117,31,100,3,4,24
Cordoba,20200203,Diego Schwartzman,170,27.4661190965,Albert Ramos,188,32.0465434634,100,14,42,5,4,18
Cordoba,20200203,Cristian Garin,185,23.6796714579,Pablo Cuevas,180,34.0889801506,117,31,48,12,5,26
Cordoba,20200203,Andrej Martin,180,30.3709787817,Corentin Moutet,178,20.7939767283,91,100,71,0,6,17
Cordoba,20200203,Diego Schwartzman,170,27.4661190965,Jaume Munar,183,22.7488021903,103,14,87,7,5,19
Cordoba,20200203,Albert Ramos,188,32.0465434634,Pablo Andujar,180,34.0287474333,199,42,63,4,12,31
Cordoba,20200203,Pablo Cuevas,180,34.0889801506,Gianluca Mager,185,25.1745379877,139,48,133,13,10,31
Cordoba,20200203,Cristian Garin,185,23.6796714579,Attila Balazs,180,31.3511293634,68,31,108,2,6,15
Cordoba,20200203,Corentin Moutet,178,20.7939767283,Guido Pella,185,29.7166324435,180,71,22,11,7,33
Cordoba,20200203,Jaume Munar,183,22.7488021903,Leonardo Mayer,188,32.7227926078,80,87,103,5,6,19
Cordoba,20200203,Albert Ramos,188,32.0465434634,Facundo Bagnis,183,29.9329226557,119,42,135,5,6,22
Cordoba,20200203,Pablo Cuevas,180,34.0889801506,Federico Delbonis,190,29.3305954825,95,48,74,8,9,20
Cordoba,20200203,Attila Balazs,180,31.3511293634,Lorenzo Sonego,191,24.733744011,120,108,52,6,7,20
Cordoba,20200203,Corentin Moutet,178,20.7939767283,Thiago Monteiro,183,25.6783025325,77,71,89,4,4,19
Montpellier,20200203,Gael Monfils,193,33.4236824093,Vasek Pospisil,193,29.6153319644,97,9,132,8,8,21
Montpellier,20200203,Gael Monfils,193,33.4236824093,Filip Krajinovic,185,27.9342915811,82,9,44,14,2,20
Montpellier,20200203,Vasek Pospisil,193,29.6153319644,David Goffin,180,29.158110883,141,132,10,15,7,28
Montpellier,20200203,Gael Monfils,193,33.4236824093,Norbert Gombos,193,29.4757015743,72,9,104,13,6,19
Montpellier,20200203,Filip Krajinovic,185,27.9342915811,Gregoire Barrere,183,25.9630390144,74,44,91,11,1,20
Montpellier,20200203,Vasek Pospisil,193,29.6153319644,Richard Gasquet,185,33.6290212183,31,132,58,14,0,8
Montpellier,20200203,David Goffin,180,29.158110883,Pierre Hugues Herbert,188,28.8815879535,98,10,67,9,9,22
Montpellier,20200203,Gael Monfils,193,33.4236824093,Adrian Mannarino,183,31.5975359343,120,9,45,8,7,27
Montpellier,20200203,Norbert Gombos,193,29.4757015743,Emil Ruusuvuori,188,20.8405201916,72,104,101,9,3,22
Montpellier,20200203,Gregoire Barrere,183,25.9630390144,Grigor Dimitrov,188,28.720054757,153,91,23,15,12,34
Montpellier,20200203,Filip Krajinovic,185,27.9342915811,Mikael Ymer,183,21.401779603,77,44,76,7,2,14
Montpellier,20200203,Richard Gasquet,185,33.6290212183,Feliciano Lopez,188,38.3709787817,125,58,55,29,8,30
Montpellier,20200203,Vasek Pospisil,193,29.6153319644,Denis Shapovalov,185,20.8049281314,56,132,16,10,5,17
Montpellier,20200203,Pierre Hugues Herbert,188,28.8815879535,Felix Auger Aliassime,193,19.4880219028,108,67,21,18,5,24
Montpellier,20200203,David Goffin,180,29.158110883,Alexander Bublik,196,22.6310746064,106,10,54,8,12,21
Montpellier,20200203,Adrian Mannarino,183,31.5975359343,Alexei Popyrin,196,20.4982888433,115,45,99,25,7,24
Montpellier,20200203,Emil Ruusuvuori,188,20.8405201916,Dennis Novak,183,26.4339493498,118,101,93,24,3,30
Montpellier,20200203,Norbert Gombos,193,29.4757015743,Pablo Carreno Busta,188,28.5639972621,103,104,29,14,2,28
Montpellier,20200203,Gregoire Barrere,183,25.9630390144,Joao Sousa,185,30.8473648186,107,91,69,9,7,20
Montpellier,20200203,Mikael Ymer,183,21.401779603,Jannik Sinner,188,18.4668035592,85,76,78,5,6,19
Montpellier,20200203,Feliciano Lopez,188,38.3709787817,Ugo Humbert,188,21.607118412,69,55,43,15,4,17
Montpellier,20200203,Richard Gasquet,185,33.6290212183,Gilles Simon,183,35.1019849418,87,58,59,8,2,20
Montpellier,20200203,Vasek Pospisil,193,29.6153319644,Aljaz Bedene,181,30.546201232,76,132,51,16,7,19
Montpellier,20200203,Felix Auger Aliassime,193,19.4880219028,Damir Dzumhur,172,27.7070499658,149,21,97,13,9,28
Montpellier,20200203,Pierre Hugues Herbert,188,28.8815879535,Sergiy Stakhovsky,193,34.0752908966,90,67,153,11,6,20
Montpellier,20200203,Alexander Bublik,196,22.6310746064,Henri Laaksonen,185,27.8439425051,129,54,112,25,13,31
Pune,20200203,Jiri Vesely,198,26.5681040383,Egor Gerasimov,196,27.227926078,131,107,90,37,3,33
Pune,20200203,Egor Gerasimov,196,27.227926078,James Duckworth,183,28.0355920602,90,90,96,17,3,22
Pune,20200203,Jiri Vesely,198,26.5681040383,Ricardas Berankis,175,29.620807666,182,107,73,31,15,36
Pune,20200203,Egor Gerasimov,196,27.227926078,Soon Woo Kwon,180,22.1711156742,141,90,88,24,6,32
Pune,20200203,Jiri Vesely,198,26.5681040383,Ilya Ivashka,193,25.9411362081,149,107,152,21,7,27
Pune,20200203,Ricardas Berankis,175,29.620807666,Yuichi Sugita,173,31.3757700205,136,73,86,12,4,30
Pune,20200203,James Duckworth,183,28.0355920602,Taro Daniel,191,27.0171115674,172,96,102,31,6,33
Pune,20200203,Egor Gerasimov,196,27.227926078,Nikola Milojevic,188,24.6269678303,106,90,148,12,4,25
Pune,20200203,Jiri Vesely,198,26.5681040383,Salvatore Caruso,185,27.1348391513,110,107,98,21,8,22
Pune,20200203,Ilya Ivashka,193,25.9411362081,Stefano Travaglia,185,28.1013004791,120,152,82,17,1,24
Pune,20200203,Ricardas Berankis,175,29.620807666,Cedrik Marcel Stebe,183,29.3196440794,101,73,149,8,6,19
Pune,20200203,James Duckworth,183,28.0355920602,Peter Gojowczyk,185,30.5544147844,83,96,106,19,6,22
Pune,20200203,Egor Gerasimov,196,27.227926078,Paolo Lorenzi,183,38.135523614,72,90,115,13,6,17
Pune,20200203,Salvatore Caruso,185,27.1348391513,Ramkumar Ramanathan,188,25.2375085558,143,98,182,22,12,31
Pune,20200203,Ilya Ivashka,193,25.9411362081,Evgeny Donskoy,185,29.7385352498,69,152,109,6,8,17
Pune,20200203,Cedrik Marcel Stebe,183,29.3196440794,Ivo Karlovic,208,40.9308692676,64,149,121,11,5,19
Buenos Aires,20200210,Casper Ruud,183,21.1362080767,Pedro Sousa,180,31.7070499658,70,45,145,4,3,17
Buenos Aires,20200210,Diego Schwartzman,170,27.485284052,Pablo Cuevas,180,34.1081451061,221,14,48,15,7,36
Buenos Aires,20200210,Pedro Sousa,180,31.7070499658,Thiago Monteiro,183,25.697467488,102,145,92,11,6,22
Buenos Aires,20200210,Casper Ruud,183,21.1362080767,Dusan Lajovic,180,29.6153319644,85,45,23,3,2,19
Buenos Aires,20200210,Diego Schwartzman,170,27.485284052,Federico Delbonis,190,29.3497604381,152,14,87,2,16,27
Buenos Aires,20200210,Pablo Cuevas,180,34.1081451061,Albert Ramos,188,32.0657084189,160,48,42,13,7,30
Buenos Aires,20200210,Thiago Monteiro,183,25.697467488,Borna Coric,188,23.2388774812,105,92,31,9,2,22
Buenos Aires,20200210,Pedro Sousa,180,31.7070499658,Jozef Kovalik,183,27.266255989,130,145,129,7,7,24
Buenos Aires,20200210,Casper Ruud,183,21.1362080767,Roberto Carballes Baena,183,26.8856947296,57,45,88,4,6,13
Buenos Aires,20200210,Guido Pella,185,29.735797399,Facundo Bagnis,183,29.9520876112,192,27,134,16,5,34
Buenos Aires,20200210,Federico Delbonis,190,29.3497604381,Hugo Dellien,180,26.6529774127,119,87,77,4,3,28
Buenos Aires,20200210,Pablo Cuevas,180,34.1081451061,Lorenzo Sonego,191,24.7529089665,97,48,49,6,4,20
Buenos Aires,20200210,Albert Ramos,188,32.0657084189,Leonardo Mayer,188,32.7419575633,134,42,107,12,7,31
Buenos Aires,20200210,Thiago Monteiro,183,25.697467488,Jaume Munar,183,22.7679671458,101,92,95,8,7,18
Buenos Aires,20200210,Jozef Kovalik,183,27.266255989,Corentin Moutet,178,20.8131416838,130,129,76,5,5,21
Buenos Aires,20200210,Casper Ruud,183,21.1362080767,Pablo Andujar,180,34.0479123888,72,45,58,6,5,17
Buenos Aires,20200210,Roberto Carballes Baena,183,26.8856947296,Marco Cecchinato,185,27.3620807666,99,88,73,8,7,22
Buenos Aires,20200210,Facundo Bagnis,183,29.9520876112,Andrej Martin,180,30.3901437372,84,134,93,5,1,17
New York,20200210,Kyle Edmund,188,25.0896646133,Andreas Seppi,190,35.9698836413,81,62,98,15,2,19
New York,20200210,Kyle Edmund,188,25.0896646133,Miomir Kecmanovic,183,20.4462696783,71,62,54,11,5,17
New York,20200210,Andreas Seppi,190,35.9698836413,Jordan Thompson,183,25.8097193703,134,98,63,13,5,29
New York,20200210,Miomir Kecmanovic,183,20.4462696783,Ugo Humbert,188,21.6262833676,108,54,43,10,3,27
New York,20200210,Kyle Edmund,188,25.0896646133,Soon Woo Kwon,180,22.1902806297,127,62,84,13,5,29
New York,20200210,Jordan Thompson,183,25.8097193703,John Isner,206,34.7926078029,151,63,18,24,3,33
New York,20200210,Andreas Seppi,190,35.9698836413,Steve Johnson,188,30.1300479124,89,98,75,6,5,21
New York,20200210,Reilly Opelka,211,22.4531143053,Yoshihito Nishioka,170,24.372347707,75,40,64,20,2,20
New York,20200210,Miomir Kecmanovic,183,20.4462696783,Paolo Lorenzi,183,38.1546885695,73,54,116,4,3,18
New York,20200210,Ugo Humbert,188,21.6262833676,Marcos Giron,180,26.5489390828,50,43,113,6,1,13
New York,20200210,Kyle Edmund,188,25.0896646133,Dominik Koepfer,180,25.7850787132,93,62,94,6,3,18
New York,20200210,Soon Woo Kwon,180,22.1902806297,Milos Raonic,196,29.1225188227,144,84,32,38,5,34
New York,20200210,Jordan Thompson,183,25.8097193703,Ivo Karlovic,208,40.9500342231,83,63,122,17,3,21
New York,20200210,Andreas Seppi,190,35.9698836413,Damir Dzumhur,172,27.7262149213,127,98,100,13,7,28
New York,20200210,Steve Johnson,188,30.1300479124,Tennys Sandgren,188,28.5557837098,140,75,53,21,5,33
New York,20200210,Yoshihito Nishioka,170,24.372347707,Henri Laaksonen,185,27.8631074606,97,64,114,5,6,23
New York,20200210,Miomir Kecmanovic,183,20.4462696783,Tommy Paul,185,22.7351129363,77,54,70,4,4,18
New York,20200210,Kyle Edmund,188,25.0896646133,Yasutaka Uchiyama,183,27.5154004107,103,62,97,11,6,22
New York,20200210,Soon Woo Kwon,180,22.1902806297,Go Soeda,178,35.4305270363,134,84,112,17,7,29
Rotterdam,20200210,Gael Monfils,193,33.4428473648,Felix Auger Aliassime,193,19.5071868583,86,9,21,6,5,18
Rotterdam,20200210,Gael Monfils,193,33.4428473648,Filip Krajinovic,185,27.9534565366,105,9,39,17,3,22
Rotterdam,20200210,Felix Auger Aliassime,193,19.5071868583,Pablo Carreno Busta,188,28.5831622177,109,21,30,20,3,22
Rotterdam,20200210,Filip Krajinovic,185,27.9534565366,Andrey Rublev,188,22.3080082136,90,39,15,15,0,22
Rotterdam,20200210,Gael Monfils,193,33.4428473648,Daniel Evans,175,29.7193702943,112,9,33,10,4,20
Rotterdam,20200210,Pablo Carreno Busta,188,28.5831622177,Jannik Sinner,188,18.4859685147,164,30,79,15,3,33
Rotterdam,20200210,Felix Auger Aliassime,193,19.5071868583,Aljaz Bedene,181,30.5653661875,111,21,52,13,2,22
Rotterdam,20200210,Filip Krajinovic,185,27.9534565366,Vasek Pospisil,193,29.6344969199,115,39,104,17,3,22
Rotterdam,20200210,Andrey Rublev,188,22.3080082136,Alexander Bublik,196,22.6502395619,69,15,56,16,3,21
Rotterdam,20200210,Gael Monfils,193,33.4428473648,Gilles Simon,183,35.1211498973,90,9,57,7,3,17
Rotterdam,20200210,Daniel Evans,175,29.7193702943,Karen Khachanov,198,23.7234770705,128,33,17,8,7,29
Rotterdam,20200210,Pablo Carreno Busta,188,28.5831622177,Roberto Bautista Agut,183,31.8247775496,148,30,12,16,3,30
Rotterdam,20200210,Jannik Sinner,188,18.4859685147,David Goffin,180,29.1772758385,119,79,10,11,7,24
Rotterdam,20200210,Felix Auger Aliassime,193,19.5071868583,Grigor Dimitrov,188,28.7392197125,77,21,22,5,5,18
Rotterdam,20200210,Aljaz Bedene,181,30.5653661875,Stefanos Tsitsipas,193,21.4976043806,92,52,6,12,4,22
Rotterdam,20200210,Vasek Pospisil,193,29.6344969199,Daniil Medvedev,198,23.9972621492,67,104,5,15,5,19
Rotterdam,20200210,Alexander Bublik,196,22.6502395619,Gregoire Barrere,183,25.9822039699,107,56,90,18,8,31
Rotterdam,20200210,Andrey Rublev,188,22.3080082136,Nikoloz Basilashvili,185,27.9644079398,55,15,28,9,8,17
Rotterdam,20200210,Gael Monfils,193,33.4428473648,Joao Sousa,185,30.8665297741,70,9,68,9,3,17
Rotterdam,20200210,Gilles Simon,183,35.1211498973,Mikhail Kukushkin,183,32.1259411362,161,57,67,12,3,30
Rotterdam,20200210,Daniel Evans,175,29.7193702943,Philipp Kohlschreiber,178,36.3203285421,76,33,81,12,0,21
Rotterdam,20200210,Karen Khachanov,198,23.7234770705,Fabio Fognini,178,32.7173169062,79,17,11,8,3,18
Rotterdam,20200210,Roberto Bautista Agut,183,31.8247775496,Marton Fucsovics,188,28.0054757016,137,12,66,16,6,29
Rotterdam,20200210,Pablo Carreno Busta,188,28.5831622177,Adrian Mannarino,183,31.6167008898,165,30,44,18,4,34
Rotterdam,20200210,David Goffin,180,29.1772758385,Robin Haase,190,32.848733744,149,10,167,19,7,31
Rotterdam,20200210,Grigor Dimitrov,188,28.7392197125,Denis Shapovalov,185,20.8240930869,89,22,16,9,9,21
Rotterdam,20200210,Felix Auger Aliassime,193,19.5071868583,Jan Lennard Struff,193,29.7960301164,119,21,34,27,12,25
Rotterdam,20200210,Aljaz Bedene,181,30.5653661875,Benoit Paire,196,30.7597535934,63,52,19,12,5,18
Rotterdam,20200210,Stefanos Tsitsipas,193,21.4976043806,Hubert Hurkacz,196,22.9952087611,127,6,29,6,7,28
Delray Beach,20200217,Reilly Opelka,211,22.4722792608,Yoshihito Nishioka,170,24.3915126626,129,54,63,30,4,32
Delray Beach,20200217,Yoshihito Nishioka,170,24.3915126626,Ugo Humbert,188,21.6454483231,101,63,44,4,4,23
Delray Beach,20200217,Reilly Opelka,211,22.4722792608,Milos Raonic,196,29.1416837782,127,54,37,35,8,31
Delray Beach,20200217,Ugo Humbert,188,21.6454483231,Frances Tiafoe,188,22.0752908966,71,44,84,9,0,15
Delray Beach,20200217,Reilly Opelka,211,22.4722792608,Soon Woo Kwon,180,22.2094455852,66,54,82,20,2,19
Delray Beach,20200217,Milos Raonic,196,29.1416837782,Steve Johnson,188,30.1492128679,98,37,76,8,4,21
Delray Beach,20200217,Frances Tiafoe,188,22.0752908966,Tommy Paul,185,22.7542778919,106,84,70,10,2,24
Delray Beach,20200217,Ugo Humbert,188,21.6454483231,Miomir Kecmanovic,183,20.4654346338,102,44,50,16,7,22
Delray Beach,20200217,Soon Woo Kwon,180,22.2094455852,Ryan Harrison,183,27.780971937,158,82,433,12,8,31
Delray Beach,20200217,Milos Raonic,196,29.1416837782,Cedrik Marcel Stebe,183,29.3579739904,96,37,147,16,4,21
Delray Beach,20200217,Tommy Paul,185,22.7542778919,Daniel Elahi Galan,191,23.665982204,70,70,146,8,3,18
Delray Beach,20200217,Miomir Kecmanovic,183,20.4654346338,Jordan Thompson,183,25.8288843258,27,50,65,2,1,8
Delray Beach,20200217,Cameron Norrie,188,24.4873374401,Taylor Fritz,193,22.3052703628,132,60,38,19,10,32
Delray Beach,20200217,Yoshihito Nishioka,170,24.3915126626,John Millman,183,30.6776180698,116,63,40,7,0,27
Delray Beach,20200217,Soon Woo Kwon,180,22.2094455852,Adrian Mannarino,183,31.6358658453,120,82,42,13,8,24
Delray Beach,20200217,Ryan Harrison,183,27.780971937,Damir Dzumhur,172,27.7453798768,85,433,108,6,5,17
Delray Beach,20200217,Reilly Opelka,211,22.4722792608,Ernests Gulbis,190,31.4661190965,159,54,224,33,8,34
Delray Beach,20200217,Steve Johnson,188,30.1492128679,Henri Laaksonen,185,27.8822724162,85,76,134,25,5,22
Delray Beach,20200217,Cedrik Marcel Stebe,183,29.3579739904,Bernard Tomic,193,27.3237508556,99,147,197,17,4,25
Delray Beach,20200217,Milos Raonic,196,29.1416837782,Denis Istomin,188,33.4455852156,65,37,164,11,7,16
Marseille,20200217,Stefanos Tsitsipas,193,21.5167693361,Felix Auger Aliassime,193,19.5263518138,86,6,18,7,3,19
Marseille,20200217,Felix Auger Aliassime,193,19.5263518138,Gilles Simon,183,35.1403148528,119,18,58,6,5,24
Marseille,20200217,Stefanos Tsitsipas,193,21.5167693361,Alexander Bublik,196,22.6694045175,68,6,55,14,0,21
Marseille,20200217,Gilles Simon,183,35.1403148528,Daniil Medvedev,198,24.0164271047,67,58,5,4,1,16
Marseille,20200217,Felix Auger Aliassime,193,19.5263518138,Egor Gerasimov,196,27.266255989,98,18,72,16,12,20
Marseille,20200217,Alexander Bublik,196,22.6694045175,Denis Shapovalov,185,20.8432580424,137,55,15,21,12,31
Marseille,20200217,Stefanos Tsitsipas,193,21.5167693361,Vasek Pospisil,193,29.6536618754,86,6,98,14,3,21
Marseille,20200217,Daniil Medvedev,198,24.0164271047,Jannik Sinner,188,18.5051334702,79,5,68,8,2,22
Marseille,20200217,Gilles Simon,183,35.1403148528,Aljaz Bedene,181,30.5845311431,111,58,47,15,1,22
Marseille,20200217,Egor Gerasimov,196,27.266255989,David Goffin,180,29.196440794,92,72,10,16,6,22
Marseille,20200217,Felix Auger Aliassime,193,19.5263518138,Pierre Hugues Herbert,188,28.9199178645,160,18,79,19,6,30
Marseille,20200217,Alexander Bublik,196,22.6694045175,Benoit Paire,196,30.7789185489,97,55,20,21,10,29
Marseille,20200217,Denis Shapovalov,185,20.8432580424,Marin Cilic,198,31.3867214237,119,15,39,24,7,28
Marseille,20200217,Vasek Pospisil,193,29.6536618754,Hubert Hurkacz,196,23.0143737166,88,98,29,12,6,19
Marseille,20200217,Stefanos Tsitsipas,193,21.5167693361,Mikael Ymer,183,21.440109514,71,6,75,8,3,16
Marseille,20200217,Jannik Sinner,188,18.5051334702,Norbert Gombos,193,29.5140314853,123,68,102,13,2,22
Marseille,20200217,Aljaz Bedene,181,30.5845311431,Karen Khachanov,198,23.742642026,142,47,17,26,9,32
Marseille,20200217,Egor Gerasimov,196,27.266255989,Dennis Novak,183,26.4722792608,83,72,95,17,5,21
Marseille,20200217,Pierre Hugues Herbert,188,28.9199178645,Mikhail Kukushkin,183,32.1451060917,108,79,69,20,3,22
Marseille,20200217,Felix Auger Aliassime,193,19.5263518138,Stefano Travaglia,185,28.1396303901,151,18,85,25,6,33
Marseille,20200217,Benoit Paire,196,30.7789185489,Gregoire Barrere,183,26.0013689254,77,20,89,17,3,22
Marseille,20200217,Alexander Bublik,196,22.6694045175,Marton Fucsovics,188,28.0246406571,84,55,73,7,7,22
Marseille,20200217,Marin Cilic,198,31.3867214237,Ilya Ivashka,193,25.9794661191,143,39,137,19,4,31
Marseille,20200217,Vasek Pospisil,193,29.6536618754,Emil Ruusuvuori,188,20.8788501027,89,98,101,15,4,21
Marseille,20200217,Mikael Ymer,183,21.440109514,Richard Gasquet,185,33.6673511294,142,75,57,10,7,30
ATP Rio de Janeiro,20200217,Cristian Garin,185,23.7180013689,Gianluca Mager,185,25.2128678987,94,25,128,14,4,24
ATP Rio de Janeiro,20200217,Gianluca Mager,185,25.2128678987,Attila Balazs,180,31.3894592745,172,128,106,9,11,34
ATP Rio de Janeiro,20200217,Cristian Garin,185,23.7180013689,Borna Coric,188,23.2580424367,104,25,32,6,7,22
ATP Rio de Janeiro,20200217,Gianluca Mager,185,25.2128678987,Dominic Thiem,185,26.4558521561,115,128,4,5,2,24
ATP Rio de Janeiro,20200217,Borna Coric,188,23.2580424367,Lorenzo Sonego,191,24.772073922,129,32,52,7,3,21
ATP Rio de Janeiro,20200217,Dominic Thiem,185,26.4558521561,Jaume Munar,183,22.7871321013,161,4,99,4,8,31
ATP Rio de Janeiro,20200217,Gianluca Mager,185,25.2128678987,Joao Domingues,178,26.3682409309,102,128,169,7,4,21
ATP Rio de Janeiro,20200217,Attila Balazs,180,31.3894592745,Thiago Monteiro,183,25.7166324435,111,106,88,14,6,24
ATP Rio de Janeiro,20200217,Cristian Garin,185,23.7180013689,Federico Delbonis,190,29.3689253936,96,25,86,7,6,19
ATP Rio de Janeiro,20200217,Lorenzo Sonego,191,24.772073922,Dusan Lajovic,180,29.6344969199,129,52,23,8,5,24
ATP Rio de Janeiro,20200217,Jaume Munar,183,22.7871321013,Salvatore Caruso,185,27.1731690623,124,99,97,3,4,22
ATP Rio de Janeiro,20200217,Gianluca Mager,185,25.2128678987,Casper Ruud,183,21.1553730322,111,128,34,15,1,24
ATP Rio de Janeiro,20200217,Thiago Monteiro,183,25.7166324435,Guido Pella,185,29.7549623546,183,88,26,10,12,34
ATP Rio de Janeiro,20200217,Attila Balazs,180,31.3894592745,Pablo Cuevas,180,34.1273100616,91,106,46,8,8,19
ATP Rio de Janeiro,20200217,Pablo Andujar,180,34.0670773443,Fernando Verdasco,188,36.257357974,88,59,49,2,4,18
ATP Rio de Janeiro,20200217,Carlos Alcaraz,185,16.7885010267,Albert Ramos,188,32.0848733744,216,406,41,7,11,34
